image_lien,label,family,phylum,species,canonicalName,class,genus,order,width,height,red_color_mean,green_color_mean,blue_color_mean,all_color_mean
60584.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,214,100.73786507009346,106.16635514018692,70.85806074766356,92.58742698598132
60585.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,214,110.4185601635514,101.88100175233645,75.45443925233644,95.9180003894081
60725.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,293,60.65468216723549,64.82755972696246,52.76521970989761,59.415820534698526
60726.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,302,224.90786423841053,221.65179014900664,214.4635140728477,220.3410561534216
60809.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,75.93421875,67.57802083333333,59.043697916666666,67.51864583333334
60810.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,81.09483072916667,78.42638020833333,58.9193359375,72.813515625
60860.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,76.21028645833333,61.48419270833333,54.668606770833335,64.12102864583333
60864.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,264,100.3093868371212,81.88103693181819,52.80125473484848,78.33055950126264
60865.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,237,320,116.76098364978904,101.76793248945148,75.95171413502109,98.16021009142052
60866.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,261,320,84.95241858237547,76.31610392720306,58.54988026819923,73.27280092592592
60867.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,234,129.61801549145298,119.15633012820513,105.6706997863248,118.14834846866096
60880.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,125.16399739583332,108.655625,73.933125,102.58424913194445
60878.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,261,127.4360632183908,115.5786877394636,110.34530651340997,117.7866858237548
60879.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,233,116.76350590128756,98.01590665236051,90.43115611587984,101.73685622317596
60933.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,240,148.26958333333334,124.20235677083332,106.134609375,126.20218315972222
60934.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,240,141.45703125,119.72360677083331,107.3084765625,122.82970486111113
60935.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,240,156.42440104166667,137.03252604166667,133.76552083333334,142.4074826388889
60936.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,240,145.64227864583333,123.122109375,105.98438802083334,124.91625868055556
61108.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,74.31061197916667,61.98682291666667,30.595182291666667,55.630872395833336
61134.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,87.58850260416666,78.74860677083333,63.605885416666666,76.64766493055556
61135.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,85.737734375,82.8170703125,59.505833333333335,76.02021267361111
61193.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,150.35014322916666,151.61069010416668,152.07208333333332,151.34430555555556
61194.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,176.438515625,180.66977864583333,180.88451822916667,179.3309375
61310.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,121.89364583333334,113.78451822916666,95.91127604166668,110.52981336805556
61311.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,110.30907552083332,105.47720052083334,87.01803385416666,100.93476996527778
61312.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,118.25994791666666,106.34420572916666,92.43229166666669,105.67881510416667
61313.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,135.07614583333333,131.8643359375,111.79864583333334,126.24637586805557
61314.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,106.34319010416668,93.57018229166668,75.12791666666666,91.6804296875
61315.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,126.81084635416669,116.44473958333332,105.305703125,116.18709635416668
61363.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,77.0962890625,76.13721354166667,25.804609375,59.679370659722224
61400.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,240,320,109.04647135416668,119.28502604166668,113.98756510416666,114.10635416666666
61401.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,105.9178515625,118.5972265625,89.75717447916666,104.75741753472222
61402.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,120.16541666666669,122.7219140625,117.7382421875,120.20852430555556
61403.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,240,320,113.0167578125,120.74373697916668,123.60348958333331,119.121328125
61404.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,240,320,92.3258203125,100.0503515625,93.55533854166669,95.31050347222224
61405.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,240,320,91.81325520833332,101.51760416666669,102.4825390625,98.60446614583331
61445.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,109.22096354166666,109.3090625,97.16807291666667,105.23269965277778
61446.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,240,320,96.74040364583334,94.42044270833334,83.51725260416667,91.55936631944444
61447.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,86.61901041666667,80.25118489583333,67.71815104166667,78.19611545138889
61448.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,92.78147135416668,79.32106770833333,68.63231770833333,80.24495225694444
61460.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,136.43983072916666,136.52731770833333,122.9777734375,131.98164062499998
61461.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,115.095703125,104.6398828125,76.95247395833333,98.89601996527776
61462.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,97.4179296875,97.47537760416668,83.42505208333333,92.77278645833331
61463.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,113.13407552083332,105.89765625,93.35216145833331,104.12796440972222
61464.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,78.76591145833333,78.92075520833333,68.83154947916667,75.5060720486111
61465.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,69.35666666666667,73.02522135416666,65.51953125,69.30047309027778
61676.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,121.34087239583332,91.73842447916668,74.43997395833334,95.83975694444445
61677.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,120.87708333333332,83.5428125,64.11494791666667,89.51161458333333
61795.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,89.9097265625,64.7384765625,61.117513020833336,71.92190538194446
61799.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,240,320,41.96953125,42.7545703125,38.4478125,41.0573046875
61842.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,74.30341145833333,54.88651041666667,51.196302083333336,60.12874131944444
62057.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,240,320,109.11190104166668,78.13533854166667,57.519296875,81.58884548611111
62058.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,118.3221875,84.702734375,67.29430989583334,90.1064105902778
62059.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,125.78391927083334,97.803671875,87.059296875,103.54896267361111
62060.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,99.053203125,74.42033854166667,58.42942708333333,77.30098958333333
63132.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,124.09916666666666,97.23919270833332,63.2746875,94.871015625
63133.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,119.10368489583334,102.03260416666669,81.24141927083333,100.79256944444444
63134.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,112.56561197916666,87.80819010416667,63.59342447916666,87.98907552083334
62070.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,174.75338541666667,147.738515625,131.62412760416666,151.37200954861112
62071.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,178.18686197916668,175.18360677083334,168.83953125,174.07000000000002
62072.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,153.1985546875,156.2244140625,152.57010416666665,153.99769097222222
62073.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,152.62822916666667,152.97078125,147.290390625,150.96313368055556
62074.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,170.87438802083332,142.8901953125,123.685703125,145.81676215277778
62075.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,171.61638020833334,142.0051692708333,121.16944010416668,144.93032986111112
62076.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,164.91287760416665,136.085,118.70833333333331,139.9020703125
62077.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,159.26059895833333,132.24891927083334,112.04984375,134.5197873263889
62078.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,240,167.537109375,140.03029947916667,118.2876171875,141.95167534722222
62116.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,111.35131510416667,115.24126302083332,100.05959635416669,108.88405815972222
62117.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,89.45708333333333,91.84520833333332,84.42037760416666,88.57422309027777
62118.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,120.105703125,126.05272135416666,114.76236979166669,120.30693142361112
62123.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,103.58235677083331,95.96537760416666,83.3458984375,94.29787760416669
62124.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,116.89104166666668,116.7945703125,103.7641796875,112.48326388888889
62125.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,94.96188802083331,91.8770703125,84.74658854166667,90.528515625
62185.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,130.39805989583334,124.37345052083332,127.70247395833331,127.491328125
62218.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,78.56954427083333,68.3240234375,57.89864583333333,68.26407118055556
62362.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,82.29778645833333,83.1176953125,78.89766927083333,81.4377170138889
62363.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,81.668671875,83.99356770833333,74.6144921875,80.09224392361112
62488.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,214,119.89671436915889,85.11337616822429,59.062295560747664,88.02412869937694
62489.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,214,150.89859813084112,123.88568925233643,96.82415303738318,123.86948014018692
62490.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,214,149.58644859813083,126.27390478971962,101.73450642523365,125.86495327102804
62491.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,214,122.3536214953271,88.77169976635514,60.05056950934579,90.39196359034268
62684.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,92.46432291666666,86.02397135416666,71.77678385416667,83.42169270833332
62685.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,69.3659765625,69.11875,24.8867578125,54.45716145833333
62776.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,240,320,35.9394140625,37.70036458333333,35.646861979166665,36.42888020833333
62777.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,240,320,56.74942708333333,59.886341145833335,38.741940104166666,51.792569444444446
62778.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,14.861380208333332,17.585729166666667,14.607890625,15.684999999999995
62779.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,7.805729166666667,10.5983203125,8.277825520833334,8.893958333333332
62812.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,83.36098958333334,83.80067708333333,85.9899609375,84.38387586805555
62821.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,34.0434765625,34.93403645833333,35.5919921875,34.856501736111106
62822.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,62.891223958333335,65.24611979166667,68.89216145833333,65.67650173611112
62823.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,111.37057291666666,119.4291796875,126.20805989583332,119.00260416666669
62887.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,107.0390625,121.2723828125,94.27057291666668,107.52733940972222
62917.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,214,101.17903037383178,99.94553154205607,98.80925817757009,99.97794003115264
